BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,2635,12, ,C3,60-12 54TH   PLACE                       ,            ,11378,4,0,4,2500,2850,1915,2,C3,0,2011-12-15
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,2635,12, ,C3,60-12 54TH PLACE                         ,            ,11378,4,0,4,2500,2850,1915,2,C3,0,2011-07-21
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,2635,12, ,C3,60-12 54 PLACE                           ,            ,11378,4,0,4,2500,2850,1915,2,C3,465000,2011-05-18
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,2636,24, ,C3,60-34 55TH STREET                        ,            ,11378,4,0,4,2500,2800,1915,2,C3,425000,2011-09-09
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,2639,52, ,C3,61-14 55TH   STREET                      ,            ,11378,4,0,4,2500,2700,1915,2,C3,0,2011-02-16
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,2641,36, ,C3,60-52 56TH   STREET                      ,            ,11378,4,0,4,2500,2750,1915,2,C3,0,2011-08-04
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,2715,9, ,C2,56-31 64TH   STREET                      ,            ,11378,5,0,5,2709,2046,1915,2,C2,499000,2011-06-27
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2A,2769,42, ,C3,62-21 62ND ROAD                          ,            ,11379,4,0,4,2500,2100,1930,2,C3,510000,2011-04-11
4,MASPETH                  ,07  RENTALS - WALKUP APARTMENTS             ,2B,2777,11, ,C1,68-10 58 AVENUE                          ,            ,11378,9,0,9,7000,13440,1931,2,C1,1205140,2011-08-30
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"52-24 65TH PLACE, 6K                     ",            ,11378,0,0,0,0,0,1956,2,D4,240000,2011-01-10
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"5254 65 PLACE, 2L                        ",            ,11378,0,0,0,0,0,1956,2,D4,205000,2011-01-05
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"62-19 53RD AVENUE, 5H                    ",            ,11378,0,0,0,0,0,1956,2,D4,310000,2011-01-31
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"52-24 65 PLACE, 4N                       ",            ,11378,0,0,0,0,0,1956,2,D4,235000,2011-01-25
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"52-60 65TH   PLACE, 1A                   ",            ,11378,0,0,0,0,0,1956,2,D4,172000,2011-02-16
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"52-24 65TH   PLACE, 6E                   ",            ,11378,0,0,0,0,0,1956,2,D4,235000,2011-05-23
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"6219 53RD AVENUE, 3P                     ",            ,11378,0,0,0,0,0,1956,2,D4,195000,2011-06-14
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"52-24 65TH   PLACE, 4N                   ",            ,11378,0,0,0,0,0,1956,2,D4,175000,2011-05-31
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"52-54 65 PLACE, 1H                       ",            ,11378,0,0,0,0,0,1956,2,D4,235000,2011-10-27
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"52-54 65TH PLACE, 2N                     ",            ,11378,0,0,0,0,0,1956,2,D4,155000,2011-12-14
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2376,101, ,D4,"62-15 53RD AVENUE, 3F                    ",            ,11378,0,0,0,0,0,1956,2,D4,188000,2011-12-15
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2382,20, ,D4,"52-21 65TH PLACE, 5N                     ",            ,11378,0,0,0,0,0,1955,2,D4,123000,2011-06-02
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2382,20, ,D4,"52-21 65TH   PLACE, 2J                   ",            ,11378,0,0,0,0,0,1955,2,D4,140000,2011-09-08
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2382,20, ,D4,"52-15 65TH PLACE, 6D                     ",            ,11378,0,0,0,0,0,1955,2,D4,135000,2011-10-13
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2382,20, ,D4,"52-21 65TH   PLACE, 6J                   ",            ,11378,0,0,0,0,0,1955,2,D4,122000,2011-12-14
4,MASPETH                  ,10  COOPS - ELEVATOR APARTMENTS             ,2,2382,20, ,D4,"52-15 65TH PLACE, 5D                     ",            ,11378,0,0,0,0,0,1955,2,D4,0,2011-08-30
4,MASPETH                  ,12  CONDOS - WALKUP APARTMENTS              ,2,2784,1015, ,R2,61-12 69TH   STREET                      ,1L          ,11379,1,0,1,0,0,0,2,R2,320000,2011-06-27
4,MASPETH                  ,12  CONDOS - WALKUP APARTMENTS              ,2,2784,1018, ,R2,61-12 69TH   STREET                      ,2B          ,11379,1,0,1,0,0,0,2,R2,0,2011-06-23
4,MASPETH                  ,12  CONDOS - WALKUP APARTMENTS              ,2,2784,1027, ,R2,61-12 69TH STREET                        ,2K          ,11379,1,0,1,0,0,0,2,R2,0,2011-12-21
4,MASPETH                  ,12  CONDOS - WALKUP APARTMENTS              ,2,2784,1038, ,R2,61-12 69TH STREET                        ,3I          ,11379,1,0,1,0,0,0,2,R2,0,2011-12-21
4,MASPETH                  ,14  RENTALS - 4-10 UNIT                     ,2A,2716,44, ,S3,65-23 GRAND AVENUE                       ,            ,11378,3,1,4,2525,2750,1930,2,S3,600000,2011-11-29
4,MASPETH                  ,14  RENTALS - 4-10 UNIT                     ,2B,2736,52, ,S5,60-11 METROPOLITAN AVENUE                ,            ,11385,6,1,7,3200,2400,1920,2,S5,0,2011-02-22
4,MASPETH                  ,14  RENTALS - 4-10 UNIT                     ,2A,2743,36, ,S3,60-02 FRESH POND ROAD                    ,            ,11378,3,1,4,2117,3600,1930,2,S3,600000,2011-07-26
4,MASPETH                  ,14  RENTALS - 4-10 UNIT                     ,2A,2751,30, ,S3,64-24 GRAND AVENUE                       ,            ,11378,3,1,4,1766,3780,1923,2,S3,800000,2011-08-04
4,MASPETH                  ,14  RENTALS - 4-10 UNIT                     ,2A,2751,30, ,S3,64-24 GRAND AVENUE                       ,            ,11378,3,1,4,1766,3780,1923,2,S3,115500,2011-03-03
4,MASPETH                  ,21  OFFICE BUILDINGS                        ,4,2304,17, ,O9,46-02 LAUREL HILL BLVD                   ,            ,11377,0,1,1,1180,720,1931,4,O9,100000,2011-06-29
4,MASPETH                  ,21  OFFICE BUILDINGS                        ,4,2692,10, ,O8,57-01 59TH STREET                        ,            ,11378,1,1,2,2675,3625,1951,4,O8,545000,2011-12-15
4,MASPETH                  ,22  STORE BUILDINGS                         ,4,2342,9, ,K5,58-02 LAUREL HILL BLVD                   ,            ,11377,0,1,1,15660,5904,1937,4,K5,499000,2011-02-07
4,MASPETH                  ,22  STORE BUILDINGS                         ,4,2713,1, ,K5,61-03 FLUSHING AVENUE                    ,            ,11378,0,1,1,16500,2700,1970,4,K5,45000,2011-10-28
4,MASPETH                  ,22  STORE BUILDINGS                         ,4,2735,68, ,K2,60-45 ELIOT AVENUE                       ,            ,11378,0,4,4,12967,6348,1942,4,K2,1000,2011-08-22
4,MASPETH                  ,22  STORE BUILDINGS                         ,4,2780,100, ,K7,67-67 ELIOT AVENUE                       ,            ,11379,0,1,1,10200,7000,1957,4,K7,1900000,2011-08-02
4,MASPETH                  ,27  FACTORIES                               ,4,2536,12, ,F1,44-22 54TH   ROAD                        ,            ,11378,0,1,1,49625,86600,1959,4,F1,7500000,2011-05-17
4,MASPETH                  ,27  FACTORIES                               ,4,2554,55, ,F4,57-22 57TH   AVENUE                      ,            ,11378,0,1,1,190387,88500,1930,4,F4,0,2011-04-18
4,MASPETH                  ,27  FACTORIES                               ,4,2554,55, ,F4,57-22 57TH   AVENUE                      ,            ,11378,0,1,1,190387,88500,1930,4,F4,0,2011-04-13
4,MASPETH                  ,27  FACTORIES                               ,4,2554,55, ,F4,57-22 57TH   AVENUE                      ,            ,11378,0,1,1,190387,88500,1930,4,F4,0,2011-04-13
4,MASPETH                  ,27  FACTORIES                               ,4,2562,1, ,F9,56-07 48TH   STREET                      ,            ,11101,0,1,1,43603,16000,1957,4,F9,0,2011-06-30
4,MASPETH                  ,27  FACTORIES                               ,4,2585,58, ,F9,56-12 58TH   STREET                      ,            ,11378,0,1,1,46913,17350,1963,4,F9,4500000,2011-07-29
4,MASPETH                  ,27  FACTORIES                               ,4,2611,450, ,F4,50-05 METROPOLITAN AVENUE                ,            ,11385,0,1,1,61500,81111,1930,4,F4,6500000,2011-08-02
4,MASPETH                  ,27  FACTORIES                               ,4,2611,454, ,F9,49-29 METROPOLITAN AVENUE                ,            ,11385,0,1,1,46153,51209,1930,4,F9,3172550,2011-08-02
4,MASPETH                  ,27  FACTORIES                               ,4,2611,454, ,F9,49-29 METROPOLITAN AVENUE                ,            ,11385,0,1,1,46153,51209,1930,4,F9,0,2011-08-02
4,MASPETH                  ,27  FACTORIES                               ,4,2630,220, ,F4,58-80 56TH   STREET                      ,            ,11378,0,1,1,8433,8400,1945,4,F4,0,2011-12-30
4,MASPETH                  ,27  FACTORIES                               ,4,2676,1, ,F9,57-77 RUST STREET                        ,            ,11378,0,1,1,22664,11680,1922,4,F9,0,2011-12-02
4,MASPETH                  ,27  FACTORIES                               ,  ,2681,56, ,  ,58-38 59TH   STREET                      ,            ,11378,0,0,0,0,0,0,4,F5,0,2011-02-18
4,MASPETH                  ,27  FACTORIES                               ,  ,2681,57, ,  ,59TH   STREET                            ,            ,11378,0,0,0,0,0,0,4,F5,0,2011-02-18
4,MASPETH                  ,28  COMMERCIAL CONDOS                       ,4,2611,1002, ,R5,48-05 METROPOLITAN AVENUE                ,2,11385,0,1,1,0,0,2009,4,R5,0,2011-05-20
4,MASPETH                  ,28  COMMERCIAL CONDOS                       ,4,2715,1001, ,R5,64-49 REMSEN PLACE                       ,P1          ,11378,0,1,1,0,0,1986,4,R5,0,2011-01-05
4,MASPETH                  ,28  COMMERCIAL CONDOS                       ,4,2715,1002, ,R5,64-49 REMSEN PLACE                       ,P2          ,11378,0,1,1,0,0,1984,4,R5,0,2011-01-05
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2515,16, ,G7,42-42 54TH   AVENUE                      ,            ,11378,0,0,0,2000,0,0,4,G7,0,2011-12-29
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2515,33, ,G7,54TH   ROAD                              ,            ,11377,0,0,0,2000,0,0,4,G7,0,2011-12-30
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2516,28, ,G7,54TH   DRIVE                             ,            ,11377,0,0,0,3870,0,0,4,G7,0,2011-12-29
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2554,95, ,G2,48TH   STREET                            ,            ,11378,0,1,1,14647,9895,1930,4,G2,25000,2011-04-18
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2554,100, ,G7,48TH   STREET                            ,            ,11378,0,0,0,13524,0,0,4,G7,100000,2011-04-18
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2562,20, ,G7,56TH   AVENUE                            ,            ,11378,0,0,0,16000,0,0,4,G7,0,2011-06-30
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2562,25, ,G7,56TH   ROAD                              ,            ,11378,0,0,0,7187,0,0,4,G7,0,2011-06-30
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2562,37, ,G7,56TH   ROAD                              ,            ,11378,0,0,0,11000,0,0,4,G7,0,2011-06-30
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2564,10, ,G7,49TH   STREET                            ,            ,11378,0,0,0,29960,0,0,4,G7,0,2011-04-18
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2564,25, ,G7,49TH   STREET                            ,            ,11378,0,0,0,21000,0,0,4,G7,0,2011-04-18
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2564,48, ,G7,49TH   STREET                            ,            ,11378,0,0,0,26304,0,0,4,G7,0,2011-04-18
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2575,240, ,G7,49TH   LANE                              ,            ,11378,0,0,0,11739,0,0,4,G7,0,2011-02-15
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2575,290, ,G7,MASPETH AVENUE                           ,            ,11378,0,0,0,6048,0,0,4,G7,0,2011-02-15
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2630,201, ,G9,55-14 GRAND AVENUE                       ,            ,11378,0,1,1,16000,16000,1950,4,G9,3000000,2011-08-15
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2656,65, ,G2,59-62 54 AVENUE                          ,            ,11378,0,1,1,13890,6000,0,4,G2,0,2011-03-28
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2737,37, ,G9,60-41 METROPOLITAN AVENUE                ,            ,11385,0,1,1,5980,1260,1920,4,G9,300000,2011-12-15
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2747,85, ,G8,FRESH POND ROAD                          ,            ,11378,0,1,1,39000,23000,1950,4,G8,5100000,2011-07-06
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2747,94, ,K1,61-13 METROPOLITAN AVENUE                ,            ,11378,0,1,1,23945,13482,1951,4,G8,0,2011-07-06
4,MASPETH                  ,29  COMMERCIAL GARAGES                      ,4,2773,90, ,G9,65-19 METROPOLITAN AVENUE                ,            ,11379,0,1,1,4846,2776,1950,4,G9,625000,2011-03-15
4,MASPETH                  ,30  WAREHOUSES                              ,4,312,349, ,E1,38-78 REVIEW AVENUE                      ,            ,11101,0,1,1,26460,15000,1950,4,E1,0,2011-06-30
4,MASPETH                  ,30  WAREHOUSES                              ,4,2343,25, ,E1,58-58 LAUREL HILL BLVD                   ,            ,11377,0,3,3,35700,40194,1958,4,E1,4706000,2011-02-07
4,MASPETH                  ,30  WAREHOUSES                              ,4,2515,22, ,E3,54-08 43RD   STREET                      ,            ,11378,0,2,2,10000,4500,1930,4,E3,0,2011-05-25
4,MASPETH                  ,30  WAREHOUSES                              ,4,2515,22, ,E3,54-02 43RD STREET                        ,            ,11378,0,2,2,10000,4500,1930,4,E3,0,2011-05-25
4,MASPETH                  ,30  WAREHOUSES                              ,4,2515,25, ,E3,54-14 43RD   STREET                      ,            ,11378,0,1,1,5000,4500,1949,4,E3,0,2011-05-25
4,MASPETH                  ,30  WAREHOUSES                              ,4,2515,28, ,E3,54-18 43RD   STREET                      ,            ,11378,0,1,1,5000,5000,1949,4,E3,0,2011-05-25
4,MASPETH                  ,30  WAREHOUSES                              ,4,2516,13, ,E3,54-30 43RD   STREET                      ,            ,11378,0,1,1,14400,12910,1930,4,E3,0,2011-06-27
4,MASPETH                  ,30  WAREHOUSES                              ,4,2519,29, ,E3,42-20 55TH   AVENUE                      ,            ,11378,0,1,1,24250,24000,1966,4,E3,0,2011-06-27
4,MASPETH                  ,30  WAREHOUSES                              ,4,2575,18, ,E3,57-27 49TH   STREET                      ,            ,11378,0,2,2,94147,38380,1970,4,E3,0,2011-02-15
4,MASPETH                  ,30  WAREHOUSES                              ,4,2575,170, ,E3,49-25 MASPETH AVENUE                     ,            ,11378,0,1,1,42342,55120,1965,4,E3,0,2011-02-15
4,MASPETH                  ,30  WAREHOUSES                              ,4,2603,52, ,E1,57-09 49TH   PLACE                       ,            ,11378,0,1,1,88351,52260,1930,4,E1,7150000,2011-02-24
4,MASPETH                  ,30  WAREHOUSES                              ,4,2603,68, ,E1,57-07 49TH   STREET                      ,            ,11378,0,1,1,26300,24738,1930,4,E1,3600000,2011-04-05
4,MASPETH                  ,30  WAREHOUSES                              ,4,2654,6, ,E9,58-17 59TH   DRIVE                       ,            ,11378,0,1,1,20734,9000,1993,4,E9,0,2011-11-18
4,MASPETH                  ,30  WAREHOUSES                              ,4,2654,6, ,E9,58-17 59TH   DRIVE                       ,            ,11378,0,1,1,20734,9000,1993,4,E9,2500000,2011-08-10
